REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,South Carolina,2019,33,135,0,1,0.74,0,0.74
States,South Dakota,2019,33,33,0,0,0,0,0
States,Tennessee,2019,33,X,X,X,X,X,X
States,Texas,2019,33,597,3,4,1.17,0.5,0.67
States,Utah,2019,33,242,4,1,2.07,1.65,0.41
States,Vermont,2019,33,X,X,X,X,X,X
States,Virginia,2019,33,114,0,0,0,0,0
States,Washington,2019,33,217,2,1,1.38,0.92,0.46
States,West Virginia,2019,33,239,0,1,0.42,0,0.42
States,Wisconsin,2019,33,321,0,0,0,0,0
States,Wyoming,2019,33,X,X,X,X,X,X
States,Puerto Rico,2019,33,X,X,X,X,X,X
States,Virgin Islands,2019,33,X,X,X,X,X,X
States,New York City,2019,33,X,X,X,X,X,X
States,Alabama,2019,34,335,0,27,8.06,0,8.06
States,Alaska,2019,34,X,X,X,X,X,X
States,Arizona,2019,34,140,0,0,0,0,0
States,Arkansas,2019,34,55,0,0,0,0,0
States,California,2019,34,270,4,0,1.48,1.48,0
States,Colorado,2019,34,198,1,0,0.51,0.51,0
States,Connecticut,2019,34,169,0,0,0,0,0
States,Delaware,2019,34,31,0,0,0,0,0
States,District of Columbia,2019,34,X,X,X,X,X,X
States,Florida,2019,34,X,X,X,X,X,X
States,Georgia,2019,34,438,6,4,2.28,1.37,0.91
States,Hawaii,2019,34,182,0,1,0.55,0,0.55
States,Idaho,2019,34,X,X,X,X,X,X
States,Illinois,2019,34,93,0,0,0,0,0
States,Indiana,2019,34,98,0,0,0,0,0
States,Iowa,2019,34,92,1,0,1.09,1.09,0
States,Kansas,2019,34,44,0,0,0,0,0
States,Kentucky,2019,34,253,0,0,0,0,0
States,Louisiana,2019,34,136,0,3,2.21,0,2.21
States,Maine,2019,34,X,X,X,X,X,X
States,Maryland,2019,34,35,0,0,0,0,0
States,Massachusetts,2019,34,163,0,1,0.61,0,0.61
States,Michigan,2019,34,258,5,1,2.33,1.94,0.39
States,Minnesota,2019,34,88,1,0,1.14,1.14,0
States,Mississippi,2019,34,16,0,0,0,0,0
States,Missouri,2019,34,402,2,0,0.5,0.5,0
States,Montana,2019,34,34,0,0,0,0,0
States,Nebraska,2019,34,41,0,0,0,0,0
States,Nevada,2019,34,18,1,0,5.56,5.56,0
States,New Hampshire,2019,34,X,X,X,X,X,X
States,New Jersey,2019,34,X,X,X,X,X,X
States,New Mexico,2019,34,126,0,0,0,0,0
States,New York,2019,34,745,8,0,1.07,1.07,0
States,North Carolina,2019,34,49,0,0,0,0,0
States,North Dakota,2019,34,19,0,0,0,0,0
States,Ohio,2019,34,511,2,0,0.39,0.39,0
States,Oklahoma,2019,34,104,0,0,0,0,0
States,Oregon,2019,34,39,0,0,0,0,0
States,Pennsylvania,2019,34,157,0,0,0,0,0
States,Rhode Island,2019,34,X,X,X,X,X,X
States,South Carolina,2019,34,121,0,0,0,0,0
States,South Dakota,2019,34,35,0,0,0,0,0
States,Tennessee,2019,34,X,X,X,X,X,X
States,Texas,2019,34,719,2,8,1.39,0.28,1.11
States,Utah,2019,34,233,2,0,0.86,0.86,0
States,Vermont,2019,34,X,X,X,X,X,X
States,Virginia,2019,34,122,0,0,0,0,0
States,Washington,2019,34,205,1,0,0.49,0.49,0
States,West Virginia,2019,34,258,0,0,0,0,0
States,Wisconsin,2019,34,328,1,0,0.3,0.3,0
States,Wyoming,2019,34,X,X,X,X,X,X
States,Puerto Rico,2019,34,X,X,X,X,X,X
States,Virgin Islands,2019,34,X,X,X,X,X,X
States,New York City,2019,34,X,X,X,X,X,X
States,Alabama,2019,35,395,0,41,10.38,0,10.38
States,Alaska,2019,35,X,X,X,X,X,X
States,Arizona,2019,35,189,2,2,2.12,1.06,1.06
States,Arkansas,2019,35,63,0,0,0,0,0
States,California,2019,35,423,5,3,1.89,1.18,0.71
States,Colorado,2019,35,249,4,1,2.01,1.61,0.4
States,Connecticut,2019,35,226,2,0,0.88,0.88,0
States,Delaware,2019,35,42,1,0,2.38,2.38,0
States,District of Columbia,2019,35,X,X,X,X,X,X
States,Florida,2019,35,X,X,X,X,X,X
States,Georgia,2019,35,484,11,8,3.93,2.27,1.65
States,Hawaii,2019,35,158,1,2,1.9,0.63,1.27
States,Idaho,2019,35,X,X,X,X,X,X
States,Illinois,2019,35,110,0,0,0,0,0
States,Indiana,2019,35,96,0,0,0,0,0
States,Iowa,2019,35,121,0,0,0,0,0
States,Kansas,2019,35,46,0,1,2.17,0,2.17
States,Kentucky,2019,35,333,0,0,0,0,0
States,Louisiana,2019,35,164,1,4,3.05,0.61,2.44
States,Maine,2019,35,11,0,0,0,0,0
States,Maryland,2019,35,43,0,0,0,0,0
States,Massachusetts,2019,35,148,1,0,0.68,0.68,0
States,Michigan,2019,35,298,6,2,2.68,2.01,0.67
States,Minnesota,2019,35,108,2,0,1.85,1.85,0
States,Mississippi,2019,35,11,0,0,0,0,0
States,Missouri,2019,35,466,2,0,0.43,0.43,0
States,Montana,2019,35,49,0,0,0,0,0
States,Nebraska,2019,35,43,0,0,0,0,0
States,Nevada,2019,35,X,X,X,X,X,X
States,New Hampshire,2019,35,X,X,X,X,X,X
States,New Jersey,2019,35,X,X,X,X,X,X
States,New Mexico,2019,35,X,X,X,X,X,X
States,New York,2019,35,853,5,0,0.59,0.59,0
States,North Carolina,2019,35,69,0,0,0,0,0
States,North Dakota,2019,35,42,0,0,0,0,0
States,Ohio,2019,35,599,3,1,0.67,0.5,0.17
States,Oklahoma,2019,35,119,0,0,0,0,0
States,Oregon,2019,35,38,0,0,0,0,0
States,Pennsylvania,2019,35,165,0,0,0,0,0
States,Rhode Island,2019,35,X,X,X,X,X,X
States,South Carolina,2019,35,142,2,1,2.11,1.41,0.7
States,South Dakota,2019,35,49,0,0,0,0,0
States,Tennessee,2019,35,X,X,X,X,X,X
States,Texas,2019,35,867,5,3,0.92,0.58,0.35
States,Utah,2019,35,241,0,0,0,0,0
States,Vermont,2019,35,16,0,0,0,0,0
States,Virginia,2019,35,143,0,0,0,0,0
States,Washington,2019,35,256,8,0,3.13,3.13,0
States,West Virginia,2019,35,310,0,0,0,0,0
States,Wisconsin,2019,35,348,0,0,0,0,0
States,Wyoming,2019,35,X,X,X,X,X,X
States,Puerto Rico,2019,35,X,X,X,X,X,X
States,Virgin Islands,2019,35,X,X,X,X,X,X
States,New York City,2019,35,X,X,X,X,X,X
States,Alabama,2019,36,505,0,49,9.7,0,9.7
States,Alaska,2019,36,X,X,X,X,X,X
States,Arizona,2019,36,196,1,1,1.02,0.51,0.51
States,Arkansas,2019,36,75,0,0,0,0,0
States,California,2019,36,390,5,1,1.54,1.28,0.26
States,Colorado,2019,36,275,3,2,1.82,1.09,0.73
States,Connecticut,2019,36,242,1,0,0.41,0.41,0
States,Delaware,2019,36,45,1,0,2.22,2.22,0
States,District of Columbia,2019,36,X,X,X,X,X,X
States,Florida,2019,36,X,X,X,X,X,X
States,Georgia,2019,36,593,3,6,1.52,0.51,1.01
States,Hawaii,2019,36,140,0,6,4.29,0,4.29
States,Idaho,2019,36,X,X,X,X,X,X
States,Illinois,2019,36,121,1,0,0.83,0.83,0
States,Indiana,2019,36,110,0,0,0,0,0
States,Iowa,2019,36,150,0,0,0,0,0
States,Kansas,2019,36,48,0,0,0,0,0
States,Kentucky,2019,36,291,0,0,0,0,0
States,Louisiana,2019,36,190,0,3,1.58,0,1.58
States,Maine,2019,36,13,0,0,0,0,0
States,Maryland,2019,36,53,0,0,0,0,0
States,Massachusetts,2019,36,190,5,0,2.63,2.63,0
States,Michigan,2019,36,364,12,0,3.3,3.3,0
States,Minnesota,2019,36,105,0,0,0,0,0
States,Mississippi,2019,36,20,0,0,0,0,0
States,Missouri,2019,36,491,1,0,0.2,0.2,0
States,Montana,2019,36,82,2,0,2.44,2.44,0
States,Nebraska,2019,36,36,0,0,0,0,0
States,Nevada,2019,36,X,X,X,X,X,X
States,New Hampshire,2019,36,X,X,X,X,X,X
States,New Jersey,2019,36,X,X,X,X,X,X
States,New Mexico,2019,36,170,0,0,0,0,0
States,New York,2019,36,861,8,0,0.93,0.93,0
States,North Carolina,2019,36,93,0,0,0,0,0
States,North Dakota,2019,36,31,0,0,0,0,0
States,Ohio,2019,36,745,2,1,0.4,0.27,0.13
States,Oklahoma,2019,36,160,0,0,0,0,0
States,Oregon,2019,36,46,0,0,0,0,0
States,Pennsylvania,2019,36,196,0,0,0,0,0
States,Rhode Island,2019,36,X,X,X,X,X,X
States,South Carolina,2019,36,121,0,1,0.83,0,0.83
States,South Dakota,2019,36,43,0,0,0,0,0
States,Tennessee,2019,36,X,X,X,X,X,X
States,Texas,2019,36,1090,12,7,1.74,1.1,0.64
States,Utah,2019,36,274,0,0,0,0,0
States,Vermont,2019,36,13,0,0,0,0,0
States,Virginia,2019,36,165,0,0,0,0,0
States,Washington,2019,36,265,1,2,1.13,0.38,0.75
States,West Virginia,2019,36,358,1,0,0.28,0.28,0
States,Wisconsin,2019,36,398,2,0,0.5,0.5,0
States,Wyoming,2019,36,X,X,X,X,X,X
States,Puerto Rico,2019,36,X,X,X,X,X,X
States,Virgin Islands,2019,36,X,X,X,X,X,X
States,New York City,2019,36,X,X,X,X,X,X
States,Alabama,2019,37,467,3,31,7.28,0.64,6.64
States,Alaska,2019,37,10,0,0,0,0,0
States,Arizona,2019,37,186,3,0,1.61,1.61,0
States,Arkansas,2019,37,92,0,0,0,0,0
States,California,2019,37,441,4,0,0.91,0.91,0
States,Colorado,2019,37,193,0,0,0,0,0
States,Connecticut,2019,37,364,6,0,1.65,1.65,0
States,Delaware,2019,37,91,0,0,0,0,0
States,District of Columbia,2019,37,X,X,X,X,X,X
States,Florida,2019,37,X,X,X,X,X,X
States,Georgia,2019,37,671,3,9,1.79,0.45,1.34
States,Hawaii,2019,37,154,1,3,2.6,0.65,1.95
States,Idaho,2019,37,X,X,X,X,X,X
States,Illinois,2019,37,170,2,1,1.76,1.18,0.59
States,Indiana,2019,37,122,1,1,1.64,0.82,0.82
States,Iowa,2019,37,158,1,0,0.63,0.63,0
States,Kansas,2019,37,52,0,0,0,0,0
States,Kentucky,2019,37,359,2,1,0.84,0.56,0.28
States,Louisiana,2019,37,165,1,1,1.21,0.61,0.61
States,Maine,2019,37,X,X,X,X,X,X
States,Maryland,2019,37,77,2,0,2.6,2.6,0
States,Massachusetts,2019,37,311,4,0,1.29,1.29,0
States,Michigan,2019,37,621,35,1,5.8,5.64,0.16
States,Minnesota,2019,37,155,1,0,0.65,0.65,0
States,Mississippi,2019,37,31,0,0,0,0,0
States,Missouri,2019,37,572,0,0,0,0,0
States,Montana,2019,37,93,0,0,0,0,0
States,Nebraska,2019,37,46,0,0,0,0,0
States,Nevada,2019,37,14,0,0,0,0,0
States,New Hampshire,2019,37,X,X,X,X,X,X
States,New Jersey,2019,37,X,X,X,X,X,X
States,New Mexico,2019,37,152,2,0,1.32,1.32,0
States,New York,2019,37,1047,9,0,0.86,0.86,0
States,North Carolina,2019,37,94,0,1,1.06,0,1.06
States,North Dakota,2019,37,66,0,0,0,0,0
States,Ohio,2019,37,904,5,0,0.55,0.55,0
States,Oklahoma,2019,37,168,0,0,0,0,0
States,Oregon,2019,37,54,1,0,1.85,1.85,0
States,Pennsylvania,2019,37,254,1,0,0.39,0.39,0
States,Rhode Island,2019,37,X,X,X,X,X,X
States,South Carolina,2019,37,203,0,0,0,0,0
States,South Dakota,2019,37,37,0,0,0,0,0
States,Tennessee,2019,37,X,X,X,X,X,X
States,Texas,2019,37,1177,4,11,1.27,0.34,0.93
States,Utah,2019,37,314,2,1,0.96,0.64,0.32
States,Vermont,2019,37,32,0,0,0,0,0
States,Virginia,2019,37,145,0,0,0,0,0
States,Washington,2019,37,404,5,0,1.24,1.24,0
States,West Virginia,2019,37,355,1,0,0.28,0.28,0
States,Wisconsin,2019,37,503,0,0,0,0,0
States,Wyoming,2019,37,X,X,X,X,X,X
States,Puerto Rico,2019,37,X,X,X,X,X,X
States,Virgin Islands,2019,37,X,X,X,X,X,X
States,New York City,2019,37,X,X,X,X,X,X
States,Alabama,2019,38,493,0,18,3.65,0,3.65
States,Alaska,2019,38,X,X,X,X,X,X
States,Arizona,2019,38,147,0,0,0,0,0
States,Arkansas,2019,38,74,0,1,1.35,0,1.35
States,California,2019,38,471,3,4,1.49,0.64,0.85
States,Colorado,2019,38,280,1,0,0.36,0.36,0
States,Connecticut,2019,38,372,2,0,0.54,0.54,0
States,Delaware,2019,38,107,0,0,0,0,0
States,District of Columbia,2019,38,X,X,X,X,X,X
States,Florida,2019,38,X,X,X,X,X,X
States,Georgia,2019,38,673,5,4,1.34,0.74,0.59
States,Hawaii,2019,38,150,0,4,2.67,0,2.67
States,Idaho,2019,38,X,X,X,X,X,X
States,Illinois,2019,38,189,2,0,1.06,1.06,0
States,Indiana,2019,38,142,0,0,0,0,0
States,Iowa,2019,38,190,0,0,0,0,0
States,Kansas,2019,38,62,0,0,0,0,0
States,Kentucky,2019,38,372,0,0,0,0,0
States,Louisiana,2019,38,209,1,3,1.91,0.48,1.44
States,Maine,2019,38,25,1,0,4,4,0
States,Maryland,2019,38,100,1,1,2,1,1
States,Massachusetts,2019,38,379,4,2,1.58,1.06,0.53
States,Michigan,2019,38,753,16,4,2.66,2.12,0.53
States,Minnesota,2019,38,138,0,1,0.72,0,0.72
States,Mississippi,2019,38,34,0,1,2.94,0,2.94
States,Missouri,2019,38,603,3,0,0.5,0.5,0
States,Montana,2019,38,113,0,0,0,0,0
States,Nebraska,2019,38,36,0,0,0,0,0
States,Nevada,2019,38,14,0,1,7.14,0,7.14
States,New Hampshire,2019,38,X,X,X,X,X,X
States,New Jersey,2019,38,X,X,X,X,X,X
States,New Mexico,2019,38,181,2,0,1.1,1.1,0
States,New York,2019,38,1231,9,2,0.89,0.73,0.16
States,North Carolina,2019,38,143,1,0,0.7,0.7,0
States,North Dakota,2019,38,65,1,1,3.08,1.54,1.54
States,Ohio,2019,38,1054,9,2,1.04,0.85,0.19
States,Oklahoma,2019,38,182,0,0,0,0,0
States,Oregon,2019,38,87,0,1,1.15,0,1.15
States,Pennsylvania,2019,38,290,1,0,0.34,0.34,0
States,Rhode Island,2019,38,X,X,X,X,X,X
States,South Carolina,2019,38,184,0,0,0,0,0
States,South Dakota,2019,38,61,0,0,0,0,0
States,Tennessee,2019,38,X,X,X,X,X,X
States,Texas,2019,38,1188,11,16,2.27,0.93,1.35
States,Utah,2019,38,298,2,1,1.01,0.67,0.34
States,Vermont,2019,38,25,0,0,0,0,0
States,Virginia,2019,38,172,0,0,0,0,0
States,Washington,2019,38,542,8,1,1.66,1.48,0.18
States,West Virginia,2019,38,362,2,0,0.55,0.55,0
States,Wisconsin,2019,38,654,2,0,0.31,0.31,0
States,Wyoming,2019,38,X,X,X,X,X,X
States,Puerto Rico,2019,38,X,X,X,X,X,X
States,Virgin Islands,2019,38,X,X,X,X,X,X
States,New York City,2019,38,X,X,X,X,X,X
States,Alabama,2019,39,530,2,23,4.72,0.38,4.34
States,Alaska,2019,39,X,X,X,X,X,X
States,Arizona,2019,39,244,0,0,0,0,0
States,Arkansas,2019,39,98,0,0,0,0,0
States,California,2019,39,520,6,1,1.35,1.15,0.19
States,Colorado,2019,39,334,3,0,0.9,0.9,0
States,Connecticut,2019,39,522,2,0,0.38,0.38,0
States,Delaware,2019,39,142,1,0,0.7,0.7,0
States,District of Columbia,2019,39,X,X,X,X,X,X
States,Florida,2019,39,X,X,X,X,X,X
States,Georgia,2019,39,806,5,10,1.86,0.62,1.24
States,Hawaii,2019,39,98,1,1,2.04,1.02,1.02
States,Idaho,2019,39,X,X,X,X,X,X
States,Illinois,2019,39,191,6,2,4.19,3.14,1.05
States,Indiana,2019,39,166,0,0,0,0,0
States,Iowa,2019,39,189,0,0,0,0,0
States,Kansas,2019,39,52,0,1,1.92,0,1.92
States,Kentucky,2019,39,379,0,0,0,0,0
States,Louisiana,2019,39,224,0,10,4.46,0,4.46
States,Maine,2019,39,31,1,0,3.23,3.23,0
States,Maryland,2019,39,129,1,0,0.78,0.78,0
States,Massachusetts,2019,39,462,3,0,0.65,0.65,0
States,Michigan,2019,39,869,8,3,1.27,0.92,0.35
States,Minnesota,2019,39,195,1,0,0.51,0.51,0
States,Mississippi,2019,39,56,0,1,1.79,0,1.79
States,Missouri,2019,39,689,1,0,0.15,0.15,0
States,Montana,2019,39,111,0,0,0,0,0
States,Nebraska,2019,39,46,0,0,0,0,0
States,Nevada,2019,39,13,0,0,0,0,0
States,New Hampshire,2019,39,X,X,X,X,X,X
States,New Jersey,2019,39,X,X,X,X,X,X
States,New Mexico,2019,39,215,1,0,0.47,0.47,0
States,New York,2019,39,1372,9,2,0.8,0.66,0.15
States,North Carolina,2019,39,226,0,1,0.44,0,0.44
States,North Dakota,2019,39,82,0,1,1.22,0,1.22
States,Ohio,2019,39,1148,7,1,0.7,0.61,0.09
States,Oklahoma,2019,39,195,0,0,0,0,0
States,Oregon,2019,39,412,4,0,0.97,0.97,0
States,Pennsylvania,2019,39,278,0,0,0,0,0
States,Rhode Island,2019,39,X,X,X,X,X,X
States,South Carolina,2019,39,218,0,0,0,0,0
States,South Dakota,2019,39,43,0,0,0,0,0
States,Tennessee,2019,39,X,X,X,X,X,X
States,Texas,2019,39,1259,9,23,2.54,0.71,1.83
States,Utah,2019,39,321,3,0,0.93,0.93,0
States,Vermont,2019,39,42,0,0,0,0,0
States,Virginia,2019,39,205,0,0,0,0,0
States,Washington,2019,39,692,9,4,1.88,1.3,0.58
States,West Virginia,2019,39,382,0,0,0,0,0
States,Wisconsin,2019,39,743,2,1,0.4,0.27,0.13
States,Wyoming,2019,39,X,X,X,X,X,X
States,Puerto Rico,2019,39,X,X,X,X,X,X
States,Virgin Islands,2019,39,X,X,X,X,X,X
States,New York City,2019,39,X,X,X,X,X,X
